,location,total_sqft,bath,price,bhk
6248,other,1350.0,2,80.0,2
6249,other,1614.0,3,110.0,3
6250,other,1188.0,2,73.0,2
6251,other,1480.0,3,90.0,3
6252,other,680.0,2,42.0,2
6253,other,955.0,2,53.55,2
6254,other,2479.13,3,215.0,3
6255,other,1100.0,2,106.0,2
6256,other,1925.0,3,120.0,3
6257,other,650.0,1,26.0,1
6258,other,2000.0,3,207.0,3
6259,other,1050.0,2,110.0,2
6260,other,2204.0,2,305.0,3
6261,other,1685.0,2,110.0,3
6262,other,1550.0,3,110.0,3
6263,other,500.0,1,20.0,1
6264,other,3155.0,4,370.0,3
6265,other,1765.0,3,105.0,3
6266,other,1265.0,2,70.0,2
6267,other,1012.0,2,59.0,2
6268,other,2045.0,4,154.0,3
6269,other,2400.0,4,280.0,6
6270,other,581.91,2,25.0,1
6271,other,1158.0,2,85.0,3
6272,other,925.0,2,51.0,2
6273,other,1415.0,2,110.0,2
6274,other,4750.0,5,600.0,4
6275,other,1840.0,3,155.0,3
6276,other,1350.0,2,185.0,2
6277,other,824.0,2,60.0,2
6278,other,1340.0,2,100.0,3
6279,other,1620.0,2,110.0,3
6280,other,1533.0,3,115.0,3
6281,other,1560.0,3,85.0,3
6282,other,750.0,1,25.0,1
6283,other,1375.0,2,85.0,3
6284,other,1500.0,3,88.0,3
6285,other,1140.0,2,76.0,2
6286,other,1198.0,2,84.0,2
6287,other,4000.0,4,520.0,4
6288,other,1370.0,2,75.0,2
6289,other,1000.0,1,55.0,2
6290,other,1200.0,2,125.0,2
6291,other,1050.0,1,70.0,1
6292,other,1200.0,2,80.0,3
6293,other,400.0,1,14.0,1
6294,other,1575.0,4,150.0,5
6295,other,4800.0,5,629.0,4
6296,other,1200.0,2,70.0,2
6297,other,1100.0,2,60.0,2
6298,other,1300.0,2,79.0,2
6299,other,3500.0,4,350.0,4
6300,other,1000.0,2,110.0,3
6301,other,2400.0,3,260.0,3
6302,other,1533.0,3,85.0,3
6303,other,1452.55,2,110.0,2
6304,other,2357.0,3,151.0,3
6305,other,1170.0,2,105.0,2
6306,other,1411.0,3,91.72,3
6307,other,3095.0,3,375.0,3
6308,other,1100.0,3,78.0,3
6309,other,3600.0,4,365.0,4
6310,other,1945.0,3,120.0,3
6311,other,1650.0,3,165.0,3
6312,other,1550.0,2,150.0,3
6313,other,1150.0,2,75.0,3
6314,other,1200.0,3,74.0,3
6315,other,1229.0,3,86.03,3
6316,other,1030.0,2,61.0,2
6317,other,600.0,1,32.0,1
6318,other,1165.0,2,135.0,2
6319,other,3000.0,4,240.0,4
6320,other,1315.0,2,90.0,2
6321,other,1210.0,2,72.0,2
6322,other,11338.0,9,1000.0,6
6323,other,30000.0,4,2100.0,4
6324,other,1170.0,2,68.0,2
6325,other,1600.0,2,110.0,2
6326,other,1370.0,2,75.0,3
6327,other,1980.0,3,224.0,3
6328,other,1700.0,3,97.0,3
6329,other,1900.0,3,160.0,3
6330,other,1100.0,2,75.0,2
6331,other,1929.0,3,115.0,3
6332,other,3161.0,4,214.0,4
6333,other,3515.0,3,420.0,3
6334,other,1100.0,2,70.0,2
6335,other,700.0,1,41.0,1
6336,other,3000.0,3,250.0,3
6337,other,1100.0,2,61.0,2
6338,other,1260.0,1,41.0,1
6339,other,1500.0,1,37.5,1
6340,other,600.0,1,17.0,1
6341,other,1165.0,2,75.0,2
6342,other,1272.0,4,75.0,3
6343,other,1600.0,5,140.0,5
6344,other,1000.0,2,65.0,3
6345,other,2400.0,4,325.0,3
6346,other,1463.0,1,142.0,2
6347,other,2401.0,3,185.0,3
6348,other,1875.0,2,235.0,3
6349,other,890.0,1,75.0,1
6350,other,2400.0,3,290.0,3
6351,other,1690.0,3,100.0,3
6352,other,1350.0,2,90.0,2
6353,other,1460.0,3,88.0,3
6354,other,1685.0,3,95.0,3
6355,other,800.0,1,52.0,1
6356,other,4000.0,5,280.0,4
6357,other,792.0,2,70.0,2
6358,other,2400.0,5,235.0,5
6359,other,461.82,1,31.7,1
6360,other,1500.0,2,85.0,3
6361,other,1260.0,2,75.0,2
6362,other,12000.0,12,525.0,10
6363,other,2820.0,3,285.0,3
6364,other,1950.0,3,130.0,3
6365,other,1350.0,2,140.0,3
6366,other,4051.0,4,345.0,4
6367,other,2100.0,3,170.0,3
6368,other,1991.0,3,160.0,3
6369,other,1200.0,3,66.0,3
6370,other,3000.0,4,342.0,4
6371,other,2400.0,6,245.0,6
6372,other,1375.0,2,105.0,2
6373,other,1693.0,3,108.0,3
6374,other,1150.0,2,77.5,3
6375,other,1058.0,2,60.0,2
6376,other,900.0,1,30.0,1
6377,other,1672.0,3,150.0,3
6378,other,1250.0,3,139.0,3
6379,other,1468.0,3,130.0,2
6380,other,1480.0,2,145.0,3
6381,other,2280.0,3,285.0,3
6382,other,2000.0,3,200.0,3
6383,other,1080.0,2,75.0,3
6384,other,2400.0,2,150.0,3
6385,other,1125.0,2,75.0,2
6386,other,1596.0,3,95.0,3
6387,other,1639.0,3,123.0,3
6388,other,1740.0,3,199.0,3
6389,other,1372.0,2,90.0,3
6390,other,6200.0,5,720.0,5
6391,other,925.0,2,63.0,2
6392,other,1200.0,3,95.0,4
6393,other,1200.0,2,79.0,2
6394,other,2500.0,3,270.0,3
6395,other,1584.0,3,145.0,4
6396,other,1570.0,3,115.0,3
6397,other,3000.0,3,400.0,3
6398,other,1750.0,3,180.0,3
6399,other,1500.0,1,160.0,2
6400,other,2100.0,6,275.0,6
6401,other,705.0,1,36.5,1
6402,other,1340.0,3,77.0,3
6403,other,1260.0,1,41.0,1
6404,other,1200.0,2,125.0,2
6405,other,1270.0,2,175.0,4
6406,other,1200.0,3,130.0,3
6407,other,3595.0,6,360.0,4
6408,other,3100.0,5,385.0,4
6409,other,1200.0,4,150.0,4
6410,other,3259.0,3,270.0,3
6411,other,596.0,1,42.0,1
6412,other,10000.0,16,550.0,16
6413,other,1200.0,4,110.0,4
6414,other,1910.0,3,190.0,3
6415,other,1750.0,3,149.0,3
6416,other,985.0,2,63.0,2
6417,other,1300.0,2,129.0,2
6418,other,1490.0,2,88.0,3
6419,other,650.0,1,30.0,1
6420,other,1500.0,2,89.99,3
6421,other,1350.0,4,145.0,4
6422,other,910.0,1,42.0,1
6423,other,532.0,1,22.49,1
6424,other,1060.0,3,62.0,3
6425,other,1550.0,2,160.0,2
6426,other,1000.0,2,80.0,2
6427,other,1500.0,2,97.0,3
6428,other,1865.0,4,140.0,3
6429,other,3500.0,4,245.0,4
6430,other,1320.0,2,73.0,3
6431,other,2150.0,6,205.0,6
6432,other,675.0,3,52.0,2
6433,other,1801.0,3,139.0,3
6434,other,2990.0,4,324.0,4
6435,other,2400.0,2,160.0,2
6436,other,1150.0,2,75.0,2
6437,other,1200.0,3,165.0,3
6438,other,1390.0,2,80.0,3
6439,other,1550.0,2,90.0,3
6440,other,1500.0,4,110.0,4
6441,other,1839.0,3,165.0,3
6442,other,900.0,2,70.0,2
6443,other,1500.0,3,149.0,3
6444,other,750.0,2,50.0,1
6445,other,600.0,3,75.0,2
6446,other,1605.0,2,85.0,3
6447,other,1500.0,1,19.5,1
6448,other,1200.0,2,70.0,2
6449,other,1200.0,2,160.0,2
6450,other,1904.0,3,155.0,3
6451,other,2770.0,4,315.0,3
6452,other,813.0,1,39.0,1
6453,other,1630.0,2,97.78,3
6454,other,2425.0,4,173.0,4
6455,other,1280.0,2,75.0,2
6456,other,735.0,1,75.0,1
6457,other,500.0,1,24.0,1
6458,other,1200.0,4,145.0,3
6459,other,1200.0,2,100.0,2
6460,other,1200.0,3,160.0,3
6461,other,1265.0,2,82.0,3
6462,other,1850.0,3,98.0,3
6463,other,2360.0,4,150.0,4
6464,other,1030.0,2,77.25,2
6465,other,2000.0,3,160.0,3
6466,other,1575.0,3,93.0,3
6467,other,1300.0,2,70.0,3
6468,other,1380.0,2,75.0,2
6469,other,3100.0,3,250.0,3
6470,other,1190.0,2,100.0,2
6471,other,1827.0,3,100.0,3
6472,other,1500.0,3,95.0,3
6473,other,1180.0,2,63.0,2
6474,other,1645.0,3,95.0,3
6475,other,1200.0,4,140.0,4
6476,other,1097.0,2,65.0,2
6477,other,1600.0,3,165.0,4
6478,other,900.0,2,110.0,2
6479,other,1200.0,2,125.0,2
6480,other,1355.0,2,75.0,2
6481,other,7500.0,4,900.0,4
6482,other,4104.0,4,360.0,4
6483,other,2080.0,2,150.0,2
6484,other,1505.0,2,90.0,2
6485,other,1200.0,3,95.75,3
6486,other,1810.0,4,148.0,3
6487,other,1530.0,2,97.0,3
6488,other,1500.0,2,130.0,3
6489,other,1400.0,2,80.0,2
6490,other,1533.0,3,150.0,3
6491,other,3730.0,6,450.0,4
6492,other,745.0,2,50.0,2
6493,other,1355.0,2,95.0,2
6494,other,833.0,1,49.0,1
6495,other,3000.0,5,270.0,4
6496,other,1220.0,2,68.0,2
6497,other,3811.0,3,475.0,4
6498,other,1545.0,3,85.0,3
6499,other,1350.0,2,110.0,2
6500,other,1200.0,2,68.0,3
6501,other,2000.0,4,180.0,5
6502,other,1280.0,4,115.0,4
6503,other,1200.0,3,85.0,3
6504,other,1655.0,3,155.0,3
6505,other,1150.0,2,74.0,2
6506,other,1200.0,2,108.0,3
6507,other,1200.0,2,75.0,2
6508,other,1500.0,2,203.0,2
6509,other,4500.0,9,500.0,9
6510,other,1550.0,3,160.0,3
6511,other,1758.0,3,95.0,3
6512,other,3179.0,5,351.0,4
6513,other,1200.0,3,85.0,2
6514,other,1800.0,3,140.0,3
6515,other,3900.0,4,333.0,4
6516,other,2400.0,4,200.0,3
6517,other,1645.0,3,87.5,3
6518,other,2600.0,3,140.0,3
6519,other,950.0,2,60.0,2
6520,other,1900.0,3,205.0,3
6521,other,1402.0,2,85.0,3
6522,other,2100.0,3,240.0,3
6523,other,1200.0,3,140.0,3
6524,other,814.0,2,55.0,2
6525,other,1590.0,3,120.0,3
6526,other,3754.0,6,430.0,4
6527,other,1450.0,2,89.6,3
6528,other,1340.0,2,77.0,2
6529,other,1665.0,3,105.0,3
6530,other,2300.0,4,200.0,4
6531,other,1210.0,2,76.0,2
6532,other,1065.0,2,58.0,2
6533,other,1636.0,3,97.0,3
6534,other,3600.0,4,450.0,4
6535,other,1200.0,3,72.0,3
6536,other,1000.0,1,75.0,2
6537,other,1170.0,2,86.0,2
6538,other,4830.0,5,390.0,4
6539,other,850.0,2,75.0,2
6540,other,2065.0,3,130.0,3
6541,other,1150.0,2,125.0,2
6542,other,2550.0,4,290.0,3
6543,other,3080.0,2,285.0,4
6544,other,3400.0,6,420.0,4
6545,other,450.0,1,25.0,1
6546,other,1100.0,2,85.0,2
6547,other,1036.0,2,110.0,2
6548,other,1376.0,4,156.0,4
6549,other,1080.0,2,62.0,2
6550,other,1475.0,2,200.0,3
6551,other,1200.0,3,96.25,3
6552,other,2631.0,3,200.0,4
6553,other,830.0,2,60.0,2
6554,other,1500.0,2,88.0,2
6555,other,856.0,2,48.0,2
6556,other,1143.0,2,62.0,2
6557,other,1117.0,2,110.0,2
6558,other,600.0,1,43.0,1
6559,other,1200.0,3,70.0,3
6560,other,2675.0,4,290.0,4
6561,other,1477.0,2,80.0,3
6562,other,3500.0,5,450.0,4
6563,other,1793.0,3,98.0,3
6564,other,1020.0,2,62.0,2
6565,other,3563.0,6,310.0,4
6566,other,3300.0,5,318.0,4
6567,other,1200.0,3,165.0,3
6568,other,1718.0,3,223.0,3
6569,other,1200.0,2,75.0,3
6570,other,985.0,2,55.0,2
6571,other,1030.0,2,80.0,2
6572,other,1150.0,2,69.0,2
6573,other,1500.0,2,90.0,3
6574,other,900.0,2,55.0,2
6575,other,1750.0,2,225.0,4
6576,other,1100.0,2,78.0,2
6577,other,1180.0,2,74.0,2
6578,other,1540.0,3,85.0,3
6579,other,1800.0,3,230.0,3
6580,other,2000.0,3,120.0,3
6581,other,2000.0,3,145.0,3
6582,other,500.0,1,15.0,1
6583,other,3160.0,4,206.0,4
6584,other,922.0,2,70.0,2
6585,other,850.0,2,72.0,2
6586,other,1200.0,1,65.0,2
6587,other,1233.0,2,100.0,2
6588,other,1936.0,3,110.0,3
6589,other,1652.5,3,90.0,3
6590,other,1500.0,3,138.0,3
6591,other,700.0,2,43.0,2
6592,other,1750.0,3,170.0,3
6593,other,1365.0,3,99.0,3
6594,other,708.0,1,55.0,2
6595,other,1680.0,3,135.0,3
6596,other,990.0,2,58.0,2
6597,other,1240.0,2,100.0,2
6598,other,1810.0,3,118.0,3
6599,other,2005.0,3,240.0,3
6600,other,1000.0,2,97.0,2
6601,other,1430.0,3,78.65,3
6602,other,1200.0,2,45.0,1
6603,other,840.0,1,75.0,1
6604,other,1760.0,2,116.0,3
6605,other,600.0,1,52.0,2
6606,other,1670.0,3,160.0,3
6607,other,1200.0,2,75.6,3
6608,other,2400.0,5,285.0,5
6609,other,2100.0,4,150.0,4
6610,other,1550.0,4,120.0,4
6611,other,905.0,2,50.0,2
6612,other,1495.0,3,200.0,3
6613,other,550.0,1,23.0,1
6614,other,1080.0,2,75.0,3
6615,other,1537.0,3,110.0,3
6616,other,1750.0,3,150.0,3
6617,other,2800.0,7,250.0,7
6618,other,1191.0,2,90.0,2
6619,other,2849.0,5,250.0,4
6620,other,827.0,2,45.0,2
6621,other,1205.0,2,70.0,2
6622,other,2200.0,4,160.0,3
6623,other,1900.0,3,155.0,3
6624,other,1200.0,1,95.0,2
6625,other,1100.0,2,61.0,2
6626,other,1100.0,2,110.0,2
6627,other,1942.0,3,155.0,3
6628,other,1200.0,4,80.0,3
6629,other,1515.0,3,90.0,3
6630,other,1200.0,4,95.0,4
6631,other,1200.0,1,69.0,1
6632,other,1717.0,3,99.0,3
6633,other,1200.0,1,48.0,1
6634,other,1430.0,2,78.65,3
6635,other,1190.0,2,70.0,2
6636,other,2690.0,4,185.0,4
6637,other,1594.0,3,99.0,3
6638,other,1250.0,2,68.0,2
6639,other,1290.0,1,77.5,2
6640,other,1464.0,2,145.0,2
6641,other,1200.0,2,75.0,2
6642,other,1485.0,2,156.0,3
6643,other,2070.0,3,135.0,3
6644,other,800.0,2,55.0,2
6645,other,1480.0,2,125.0,3
6646,other,1500.0,2,130.0,2
6647,other,2010.0,3,125.0,3
6648,other,1504.0,2,100.0,3
6649,other,1602.0,2,165.0,3
6650,other,1200.0,4,130.0,4
6651,other,1800.0,3,220.0,3
6652,other,1862.0,3,120.0,3
6653,other,2700.0,3,200.0,3
6654,other,1677.0,3,98.0,3
6655,other,1490.0,2,115.0,3
6656,other,1740.0,3,120.0,3
6657,other,1020.0,2,60.0,2
6658,other,550.0,1,16.0,1
6659,other,3664.0,3,325.0,3
6660,other,690.0,2,42.0,2
6661,other,1520.0,3,111.0,3
6662,other,1200.0,4,86.0,4
6663,other,1250.0,2,90.0,2
6664,other,1900.0,2,190.0,3
6665,other,1602.0,2,170.0,3
6666,other,1230.0,2,70.0,2
6667,other,1600.0,3,95.0,3
6668,other,450.0,1,60.0,1
6669,other,600.0,2,23.0,1
6670,other,3463.0,6,310.0,4
6671,other,1200.0,2,85.0,2
6672,other,2000.0,4,130.0,3
6673,other,1350.0,4,140.0,4
6674,other,1175.0,2,79.0,2
6675,other,1112.0,2,68.0,2
6676,other,1158.0,2,75.0,2
6677,other,1200.0,2,90.0,2
6678,other,1266.67,2,69.0,2
6679,other,2000.0,2,160.0,2
6680,other,2679.0,5,280.0,4
6681,other,1230.0,2,75.0,2
6682,other,3150.0,5,145.0,8
6683,other,2400.0,2,135.0,2
6684,other,880.0,2,48.0,2
6685,other,1022.0,2,57.0,2
6686,other,1200.0,2,76.0,2
6687,other,1605.0,3,100.0,3
6688,other,1542.0,3,98.0,3
6689,other,1333.0,2,77.27,2
6690,other,1100.0,3,110.0,3
6691,other,1050.0,2,70.0,2
6692,other,1200.0,4,165.0,4
6693,other,1100.0,2,145.0,3
6694,other,1200.0,3,99.0,3
6695,other,1000.0,2,60.0,2
6696,other,5720.0,3,350.0,3
6697,other,1012.0,2,59.0,2
6698,other,1200.0,4,140.0,4
6699,other,600.0,2,39.0,2
6700,other,1700.0,3,111.0,3
6701,other,1780.0,3,110.0,3
6702,other,1080.0,3,149.0,3
6703,other,900.0,2,65.0,3
6704,other,1200.0,3,160.0,4
6705,other,1540.0,3,85.0,3
6706,other,2456.0,3,220.0,3
6707,other,1530.0,2,185.0,2
6708,other,1717.0,3,120.0,3
6709,other,1475.0,2,171.0,2
6710,other,650.0,1,16.0,1
6711,other,1504.0,2,102.0,3
6712,other,1800.0,4,145.0,4
6713,other,3000.0,4,240.0,4
6714,other,1625.0,3,92.0,3
6715,other,2400.0,4,250.0,4
6716,other,1490.0,2,92.0,3
6717,other,1044.0,2,60.0,2
6718,other,1567.2,2,190.0,3
6719,other,1293.0,2,75.0,2
6720,other,860.0,2,65.5,2
6721,other,1374.0,2,88.0,3
6722,other,2000.0,2,160.0,4
6723,other,834.0,1,62.0,1
6724,other,600.0,1,52.0,1
6725,other,2000.0,4,135.0,4
6726,other,2750.0,3,260.0,3
6727,other,1280.0,2,90.0,2
6728,other,2075.0,3,175.0,3
6729,other,2274.24,4,160.0,3
6730,other,900.0,3,105.0,2
6731,other,1350.0,3,75.0,3
6732,other,470.0,2,10.0,1
6733,other,1313.0,4,150.0,3
6734,other,2515.0,4,155.0,3
6735,other,2665.0,3,350.0,3
6736,other,3500.0,5,450.0,4
6737,other,2400.0,5,300.0,6
6738,other,3000.0,4,130.0,8
6739,other,1235.0,2,140.0,2
6740,other,3200.0,3,260.0,3
6741,other,1450.0,3,90.0,3
6742,other,3754.0,6,480.0,4
6743,other,1893.0,3,115.0,3
6744,other,1200.0,2,100.0,3
6745,other,1205.0,2,70.0,2
6746,other,1500.0,3,90.0,3
6747,other,1250.0,2,67.0,2
6748,other,375.0,1,26.0,1
6749,other,800.0,3,59.5,2
6750,other,1400.0,2,85.0,2
6751,other,1800.0,2,100.0,3
6752,other,925.0,2,70.0,2
6753,other,3500.0,2,350.0,4
6754,other,2100.0,4,255.0,3
6755,other,400.0,1,35.0,1
6756,other,2400.0,5,180.0,4
6757,other,6000.0,1,276.0,1
6758,other,825.0,2,40.0,1
6759,other,5000.0,5,600.0,4
6760,other,4800.0,5,420.0,4
6761,other,3400.0,3,400.0,3
6762,other,600.0,1,33.0,1
6763,other,2600.0,3,147.0,3
6764,other,800.0,1,72.0,1
6765,other,1225.0,2,82.0,3
6766,other,655.0,1,27.0,1
6767,other,1196.0,2,96.0,2
6768,other,927.0,2,50.0,2
6769,other,600.0,1,18.0,1
6770,other,2800.0,4,200.0,4
6771,other,800.0,2,85.0,2
6772,other,985.0,2,57.0,2
6773,other,6000.0,12,150.0,11
6774,other,600.0,2,80.0,2
6775,other,1503.0,2,93.0,3
6776,other,1768.0,3,95.0,3
6777,other,3060.0,4,350.0,4
6778,other,800.0,1,32.0,1
6779,other,600.0,1,35.0,1
6780,other,1010.0,2,55.0,2
6781,other,3978.0,4,428.0,4
6782,other,2008.0,3,170.0,3
6783,other,2095.0,3,142.0,3
6784,other,1600.0,2,88.0,3
6785,other,1350.0,4,160.0,4
6786,other,500.0,1,20.0,1
6787,other,1280.0,2,100.0,3
6788,other,1650.0,3,110.0,3
6789,other,1044.0,2,85.0,2
6790,other,840.0,1,99.0,2
6791,other,3870.0,4,411.0,4
6792,other,1835.0,3,175.0,3
6793,other,425.0,1,15.0,1
6794,other,2380.0,4,242.0,4
6795,other,900.0,1,70.0,2
6796,other,1517.0,2,125.0,2
6797,other,3602.0,4,280.0,4
6798,other,2159.0,3,120.0,3
6799,other,1200.0,3,72.0,3
6800,other,1850.0,3,175.0,6
6801,other,510.0,1,34.0,1
6802,other,1166.0,2,65.0,2
6803,other,2700.0,2,260.0,3
6804,other,1350.0,2,175.0,3
6805,other,940.0,2,56.0,2
6806,other,1645.0,3,95.0,3
6807,other,1000.0,2,63.0,2
6808,other,1998.0,3,117.0,3
6809,other,1804.0,3,150.0,3
6810,other,1350.0,3,81.0,3
6811,other,3000.0,3,300.0,4
6812,other,1200.0,4,110.0,4
6813,other,1217.0,2,164.0,2
6814,other,600.0,1,45.0,1
6815,other,672.0,1,27.0,1
6816,other,1280.0,3,87.0,3
6817,other,1567.0,3,100.0,3
6818,other,2350.0,3,210.0,3
6819,other,560.0,1,19.0,1
6820,other,520.0,2,29.0,1
6821,other,1950.0,3,230.0,3
6822,other,600.0,1,58.0,1
6823,other,1000.0,1,19.0,1
6824,other,375.0,1,40.0,1
6825,other,2000.0,2,120.0,2
6826,other,1130.0,2,74.0,2
6827,other,1407.0,2,83.87,2
6828,other,1350.0,4,160.0,4
6829,other,2375.0,3,260.0,4
6830,other,1200.0,2,67.0,2
6831,other,1872.0,3,152.0,3
6832,other,1400.0,3,90.0,3
6833,other,812.0,1,26.0,1
6834,other,600.0,2,35.0,1
6835,other,1800.0,4,115.0,3
6836,other,1499.0,3,89.0,3
6837,other,1050.0,2,65.0,2
6838,other,905.0,2,50.0,2
6839,other,3155.0,3,315.0,3
6840,other,1464.0,2,135.0,3
6841,other,1200.0,2,75.0,2
6842,other,1707.0,3,171.0,3
6843,other,565.0,1,33.0,1
6844,other,630.0,2,70.0,1
6845,other,1000.0,2,55.0,2
6846,other,2400.0,4,130.0,3
6847,other,1100.0,2,70.0,2
6848,other,420.0,1,23.5,1
6849,other,1225.0,2,71.05,2
6850,other,1350.0,4,90.0,4
6851,other,3760.0,2,280.0,2
6852,other,3071.0,4,300.0,3
6853,other,1620.0,3,95.0,3
6854,other,560.0,1,21.0,1
6855,other,2250.0,3,180.0,3
6856,other,1350.0,2,45.0,1
6857,other,1209.0,2,100.0,2
6858,other,1500.0,3,95.0,3
6859,other,1000.0,2,60.0,2
6860,other,1200.0,4,130.0,4
6861,other,2250.0,3,199.0,3
6862,other,3700.0,4,314.0,4
6863,other,1405.0,3,169.0,3
6864,other,4800.0,6,420.0,4
6865,other,500.0,1,16.0,1
6866,other,1600.0,3,180.0,3
6867,other,648.0,1,34.0,1
6868,other,1720.0,2,126.0,3
6869,other,1080.0,2,64.0,2
6870,other,1100.0,2,61.0,2
6871,other,535.0,1,35.0,1
6872,other,1465.0,2,88.0,3
6873,other,1145.0,2,63.0,2
6874,other,3420.0,3,410.0,4
6875,other,1280.0,2,75.0,2
6876,other,680.0,3,60.0,2
6877,other,1738.0,3,110.0,3
6878,other,1500.0,3,90.0,3
6879,other,1050.0,2,110.0,2
6880,other,1541.0,2,181.0,2
6881,other,1275.0,2,105.0,2
6882,other,2048.0,3,206.0,3
6883,other,2320.0,2,160.0,3
6884,other,1237.0,3,78.0,3
6885,other,1200.0,2,140.0,4
6886,other,1160.0,2,75.0,2
6887,other,1155.0,2,65.0,2
6888,other,984.0,2,125.0,2
6889,other,1148.0,2,69.0,2
6890,other,1719.0,3,110.0,3
6891,other,3000.0,4,264.0,4
6892,other,1320.0,2,90.0,2
6893,other,1230.0,2,68.0,2
6894,other,4560.0,5,430.0,4
6895,other,3000.0,4,300.0,5
6896,other,1560.0,2,125.0,3
6897,other,1012.0,2,59.0,2
6898,other,1245.0,2,120.0,2
6899,other,1485.0,2,110.0,3
6900,other,1489.0,2,101.0,2
6901,other,2800.0,4,365.0,4
6902,other,1600.0,2,90.0,3
6903,other,3000.0,6,300.0,6
6904,other,1903.0,3,165.0,3
6905,other,2996.0,4,200.0,4
6906,other,551.0,1,30.0,1
6907,other,550.0,1,16.0,1
6908,other,1780.0,3,100.0,3
6909,other,1310.0,3,90.0,3
6910,other,1603.0,2,125.0,3
6911,other,2180.0,3,285.0,3
6912,other,450.0,1,30.0,1
6913,other,3000.0,4,301.0,4
6914,other,1275.0,2,69.0,2
6915,other,1623.0,3,155.0,3
6916,other,900.0,1,52.3,1
6917,other,1200.0,2,110.0,2
6918,other,1400.0,2,78.0,3
6919,other,2648.0,3,238.0,3
6920,other,1475.0,3,80.0,3
6921,other,1721.0,3,93.0,3
6922,other,4800.0,4,420.0,4
6923,other,1163.0,2,68.0,2
6924,other,1300.0,2,80.0,3
6925,other,998.0,2,65.0,2
6926,other,3300.0,9,450.0,10
6927,other,1040.0,2,78.0,2
6928,other,1907.0,2,200.0,3
6929,other,1330.0,2,80.0,2
6930,other,4446.0,3,410.0,3
6931,other,1320.0,2,95.0,3
6932,other,2200.0,2,150.0,4
6933,other,1092.0,3,95.0,3
6934,other,1130.0,2,75.0,2
6935,other,1900.0,3,190.0,3
6936,other,1200.0,4,110.0,4
6937,other,1630.0,3,131.0,3
6938,other,1050.0,2,41.0,1
6939,other,3210.0,4,380.0,3
6940,other,5425.0,13,275.0,13
6941,other,1200.0,4,135.0,4
6942,other,4041.0,4,345.0,4
6943,other,620.0,1,25.0,1
6944,other,1210.0,2,75.0,2
6945,other,1200.0,1,70.0,2
6946,other,1200.0,3,70.0,2
6947,other,1130.0,2,68.0,2
6948,other,2750.0,5,275.0,3
6949,other,800.0,2,55.0,2
6950,other,1244.0,2,95.0,2
6951,other,1500.0,4,180.0,3
6952,other,1200.0,2,75.0,2
6953,other,400.0,2,50.0,1
6954,other,2159.0,3,120.0,3
6955,other,1200.0,1,48.0,1
6956,other,1450.0,2,90.0,2
6957,other,10030.0,1,150.0,1
6958,other,2300.0,3,280.0,3
6959,other,925.0,2,55.0,2
6960,other,3900.0,3,250.0,3
6961,other,1400.0,2,160.0,2
6962,other,1715.0,3,95.0,3
6963,other,703.0,2,60.0,2
6964,other,600.0,1,20.0,1
6965,other,4382.0,4,400.0,4
6966,other,1030.0,2,77.25,3
6967,other,1254.0,2,70.0,3
6968,other,1293.0,2,80.0,2
6969,other,1000.0,2,66.0,2
6970,other,1864.0,3,115.0,3
6971,other,1200.0,2,135.0,2
6972,other,1525.0,2,91.48,3
6973,other,975.0,2,60.0,2
6974,other,1500.0,2,85.0,1
6975,other,1200.0,4,138.0,2
6976,other,1100.0,2,68.0,2
6977,other,4000.0,6,460.0,6
6978,other,2950.0,4,250.0,4
6979,other,1464.0,2,115.0,3
6980,other,1385.0,3,90.0,3
6981,other,1415.0,2,120.0,2
6982,other,2400.0,2,185.0,3
6983,other,1025.0,2,65.0,2
6984,other,1020.0,2,70.0,2
6985,other,1155.0,2,69.0,2
6986,other,2030.0,2,182.0,3
6987,other,2900.0,3,325.0,3
6988,other,1500.0,2,145.0,2
6989,other,2597.0,4,189.0,4
6990,other,1201.0,2,65.0,2
6991,other,660.0,1,30.0,1
6992,other,2735.0,4,340.0,3
6993,other,950.0,2,65.0,2
6994,other,980.0,3,80.0,3
6995,other,1265.0,2,68.0,2
6996,other,660.0,1,35.0,1
6997,other,1458.0,2,87.0,3
6998,other,1178.0,2,80.0,2
6999,other,2700.0,4,295.0,4
7000,other,1300.0,2,95.0,2
7001,other,936.0,1,53.0,1
7002,other,1277.0,2,92.0,2
7003,other,1600.0,2,160.0,2
7004,other,1839.0,3,160.0,3
7005,other,925.0,2,100.0,2
7006,other,650.0,1,50.0,1
7007,other,1600.0,3,130.0,3
7008,other,1296.0,2,70.0,2
7009,other,2200.0,3,225.0,4
7010,other,1626.6,3,133.0,3
7011,other,1100.0,2,60.0,2
7012,other,1348.0,2,100.0,2
7013,other,1350.0,4,175.0,4
7014,other,1410.0,3,90.0,3
7015,other,1460.0,2,87.0,3
7016,other,1260.0,2,85.05,3
7017,other,3000.0,3,265.0,3
7018,other,1200.0,2,120.0,3
7019,other,1800.0,3,150.0,3
7020,other,2098.0,3,210.0,3
7021,other,2400.0,3,270.0,3
7022,other,1800.0,3,192.0,3
7023,other,509.0,1,20.0,1
7024,other,2350.0,5,325.0,5
7025,other,2050.0,3,135.0,3
7026,other,2100.0,1,200.0,2
7027,other,1276.0,2,146.0,2
7028,other,1600.0,3,100.0,3
7029,other,2100.0,3,280.0,4
7030,other,2100.0,3,270.0,3
